probe_id,timestamp_utc,raw_moisture_pct,raw_temp_c,battery_v
101,2026-06-01 00:00:00,25.099342830602247,10.986529658277773,4.093872113095156
101,2026-06-01 00:10:00,25.1181080477072,11.037577173448291,4.094962891593215
101,2026-06-01 00:20:00,25.420935622310445,11.081916650135653,4.1005384682924
101,2026-06-01 00:30:00,25.74139319565542,11.018996615557082,4.099864289477597
101,2026-06-01 00:40:00,25.5349745767245,11.10860285557804,4.101945071497029
101,2026-06-01 00:50:00,25.67950133546506,10.973424231378436,4.11430158135054
101,2026-06-01 01:00:00,26.18607736369527,10.97588146343262,4.091269970880512
101,2026-06-01 01:10:00,26.166888094189197,11.08024270803452,4.083896377902643
101,2026-06-01 01:20:00,26.06181119722465,11.12752242472531,4.076926065260458
101,2026-06-01 01:30:00,26.405540623966914,11.135291520924943,4.082249864333759
101,2026-06-01 01:40:00,26.344565103864447,11.065444989223495,4.088067802197016
101,2026-06-01 01:50:00,26.483101013953373,11.19950854981249,4.105184557753507
101,2026-06-01 02:00:00,26.76229788349477,11.177115279587403,4.080902773320543
101,2026-06-01 02:10:00,26.467450973167878,11.317390710904276,4.0871566730198685
101,2026-06-01 02:20:00,26.639752401433565,11.346964116303102,4.083594471735328
101,2026-06-01 02:30:00,27.00522032215642,11.329488107493736,4.094482540623112
101,2026-06-01 02:40:00,27.046253373624793,11.401716743871393,4.1067078393399425
101,2026-06-01 02:50:00,27.44089926903476,11.428414216349589,4.074969734544578
101,2026-06-01 03:00:00,27.323653777778887,11.535196678344857,4.074223935041174
101,2026-06-01 03:10:00,27.34787709719694,11.645986013949654,4.088399845429623
101,2026-06-01 03:20:00,28.04631096889117,11.61173246893381,4.0836170587477705
101,2026-06-01 03:30:00,27.82852904511766,11.751849205665696,4.094105124301444
101,2026-06-01 03:40:00,28.005250317444546,11.768544557040828,4.080317240089919
101,2026-06-01 03:50:00,27.822312336843872,11.826548652797204,4.069724944521364
101,2026-06-01 04:00:00,28.111261459842236,11.934639464459245,4.078064320928732
101,2026-06-01 04:10:00,28.352461338381563,11.964628654855336,4.082084715620214
101,2026-06-01 04:20:00,28.207386084345288,12.067644252563566,4.078042408818933
101,2026-06-01 04:30:00,28.617110331549828,12.1168378304425,4.073750234510609
101,2026-06-01 04:40:00,28.523218135403873,12.358772852620069,4.078184148288003
101,2026-06-01 04:50:00,28.683285314443605,12.348433271454427,4.078050264489144
101,2026-06-01 05:00:00,28.71638043903563,12.400072727231521,4.079018805687637
101,2026-06-01 05:10:00,29.2990137656004,12.53632718458366,4.070524221845734
101,2026-06-01 05:20:00,29.01435565740853,12.612684264063352,4.061205849359244
101,2026-06-01 05:30:00,28.890595271551177,12.701949180740757,4.063184074219321
101,2026-06-01 05:40:00,29.348241853495765,12.840347011240562,4.072621934212647
101,2026-06-01 05:50:00,29.017603254983808,12.946016950818937,4.051227395030267
101,2026-06-01 06:00:00,29.37796118243828,12.981897540128195,4.061923392021444
101,2026-06-01 06:10:00,29.014985025413445,13.081605618863799,4.053143178002016
101,2026-06-01 06:20:00,29.20826641231059,13.200224099684748,4.056203921547213
101,2026-06-01 06:30:00,29.57645748739607,13.203978953938732,4.067540899136513
101,2026-06-01 06:40:00,29.744103514292732,13.349842623919601,4.055507278383215
101,2026-06-01 06:50:00,29.68610172452884,13.601811341155598,4.052900560377153
101,2026-06-01 07:00:00,29.68016208686591,13.724828061207486,4.037677540678367
101,2026-06-01 07:10:00,29.690536738649264,13.740393769748986,4.057578544941014
101,2026-06-01 07:20:00,29.498480526174212,13.892999435163263,4.0554107582847285
101,2026-06-01 07:30:00,29.6895683264597,13.992025598621183,4.069428370898947
101,2026-06-01 07:40:00,29.776653004647173,14.24356867261614,4.043557948508938
101,2026-06-01 07:50:00,30.111310183471932,14.259538765738117,4.0476671413276835
101,2026-06-01 08:00:00,29.995549324043527,14.311776526703643,4.046809382080727
101,2026-06-01 08:10:00,29.59696961171585,14.385587344492933,4.05892998523383
101,2026-06-01 08:20:00,30.032939122212586,14.468715668229436,4.041042404304901
101,2026-06-01 08:30:00,29.9054275031371,14.675268115145768,4.043625482079048
101,2026-06-01 08:40:00,29.857145961566808,14.743619024662353,4.045754139111086
101,2026-06-01 08:50:00,30.120708219576734,14.826851290572074,4.040381172438059
101,2026-06-01 09:00:00,30.206166697873886,14.98224947968025,4.032890652253566
101,2026-06-01 09:10:00,30.18356652534448,15.077102479704626,4.03813579552063
101,2026-06-01 09:20:00,29.822562839532303,15.332027210755454,4.04577112028282
101,2026-06-01 09:30:00,29.91741771491436,15.408031838844476,4.023609556982688
101,2026-06-01 09:40:00,30.030134200094302,15.479521572514678,4.034044313910842
101,2026-06-01 09:50:00,30.139392413129524,15.669479818379004,4.024553316212557
101,2026-06-01 10:00:00,29.824647623191517,15.714407255390622,4.042344897843773
101,2026-06-01 10:10:00,29.855367199148663,15.781926878951449,4.014002469699261
101,2026-06-01 10:20:00,29.63908975086995,16.014898274443944,4.022485027466959
101,2026-06-01 10:30:00,29.584841721399975,16.07864059509596,4.030686271882896
101,2026-06-01 10:40:00,29.946213894339813,16.111891834800574,4.041409300617169
101,2026-06-01 10:50:00,30.010516121713334,16.26530703190096,4.0239364649066705
101,2026-06-01 11:00:00,29.676396956184274,16.34102923738876,4.017881879443045
101,2026-06-01 11:10:00,29.839049103178088,16.424479217134845,4.041085352596958
101,2026-06-01 11:20:00,29.65427053988606,16.64746751306123,4.006633550090965
101,2026-06-01 11:30:00,29.392625404430827,16.80280786630747,3.997965536721502
101,2026-06-01 11:40:00,29.529790957838582,16.74213576593094,4.023193647980812
101,2026-06-01 11:50:00,29.697192611160936,16.94339940731289,4.012612868429327
101,2026-06-01 12:00:00,29.310762270540593,16.984277596486955,4.0062609896941215
101,2026-06-01 12:10:00,29.555528020704134,17.092297885784976,4.0223967895309976
101,2026-06-01 12:20:00,28.639715741831182,17.185079668563183,4.016591139388292
101,2026-06-01 12:30:00,29.2455714953029,17.267662474462824,4.007352253135788
101,2026-06-01 12:40:00,29.01265750372951,17.40748643971804,3.999029902649022
101,2026-06-01 12:50:00,28.846107633593284,17.455666823625986,4.019397427111108
101,2026-06-01 13:00:00,28.831602131396725,17.600768433942612,4.016014772800468
101,2026-06-01 13:10:00,28.31983568743994,17.67256571316528,4.007360909575663
101,2026-06-01 13:20:00,28.574354727268897,17.7486883451696,4.025658945366509
101,2026-06-01 13:30:00,28.58757559813593,17.798469069172636,3.995331634935346
101,2026-06-01 13:40:00,28.706607035015537,17.895802834091917,3.9896171380819356
101,2026-06-01 13:50:00,28.199349847200082,18.040719076364542,3.996793216284946
101,2026-06-01 14:00:00,28.030473181578905,18.103750890742386,4.002096344012779
101,2026-06-01 14:10:00,27.978275061810365,18.10296579275769,4.003825505862136
101,2026-06-01 14:20:00,28.145544536565044,18.22726953129074,3.9978196579829213
101,2026-06-01 14:30:00,27.90953379310855,18.327592578000896,4.002592479719203
101,2026-06-01 14:40:00,27.616733686289876,18.27147664406678,3.985396438704731
101,2026-06-01 14:50:00,27.701927004087633,18.444186797407472,4.011189386179944
101,2026-06-01 15:00:00,27.49306735643239,18.443054909901583,3.994770135547861
101,2026-06-01 15:10:00,27.53965649467361,18.560928477725653,4.005604512840243
101,2026-06-01 15:20:00,27.075798418273518,18.547445387018353,3.996698715180714
101,2026-06-01 15:30:00,27.019074303313943,18.54552616451982,3.9966789011010504
101,2026-06-01 15:40:00,26.872810818644286,18.601464557367162,3.9966489489044097
101,2026-06-01 15:50:00,26.523496569520223,18.729186809177474,3.9942682688948365
101,2026-06-01 16:00:00,26.73884689972625,18.780541691305487,3.9950583180859143
101,2026-06-01 16:10:00,26.593829453556644,18.7599102028408,4.000762522981138
101,2026-06-01 16:20:00,26.403326222861107,18.8713916523759,3.9882761165694043
101,2026-06-01 16:30:00,26.214879236736923,18.787458362491588,3.9922408496408504
101,2026-06-01 16:40:00,25.837143081447966,18.895012640239518,3.9830933623146683
101,2026-06-01 16:50:00,25.893556513130353,18.862234397381954,3.99723179860461
101,2026-06-01 17:00:00,25.765779959809944,18.911327492776778,3.9749066106220985
101,2026-06-01 17:10:00,25.529795494964816,18.96407087150997,3.998519845164375
101,2026-06-01 17:20:00,25.513335157928502,18.933094343504564,3.9789487685213984
101,2026-06-01 17:30:00,25.48128005307455,18.9679214900293,3.963882504199237
101,2026-06-01 17:40:00,25.63224423185828,19.04510896536916,3.978311206562101
101,2026-06-01 17:50:00,25.144243020359028,18.97019909276465,3.969059553030819
101,2026-06-01 18:00:00,25.015065010458756,19.041678344755148,3.9831164122880307
101,2026-06-01 18:10:00,24.8029242030954,18.94085841833805,3.9670236441976954
101,2026-06-01 18:20:00,24.288472461270526,19.0178861284524,3.9679279568511467
101,2026-06-01 18:30:00,24.521615864564623,19.05413370148758,3.9523342910664145
101,2026-06-01 18:40:00,24.394058750471306,18.845747528593748,3.9655465423759546
101,2026-06-01 18:50:00,24.730280507749672,18.913385423294674,3.9446707194947312
101,2026-06-01 19:00:00,24.055427304915476,18.96262385933866,3.9519103917187386
101,2026-06-01 19:10:00,24.011246591865667,18.900814226565593,3.9741934737076146
101,2026-06-01 19:20:00,23.801924130247535,18.903395592286266,3.9732872359252553
101,2026-06-01 19:30:00,23.434072737068945,18.825208611653824,3.9685237171491723
101,2026-06-01 19:40:00,23.756447171211583,18.827029719113217,3.9534392872926056
101,2026-06-01 19:50:00,23.539594822992814,18.778959315585027,3.9614718423550532
101,2026-06-01 20:00:00,23.410109435881058,18.805956381502863,3.960752837718143
101,2026-06-01 20:10:00,22.934206320959458,18.717926875802625,3.9480451234096985
101,2026-06-01 20:20:00,23.26242482544921,18.676574984624324,3.973502660511871
101,2026-06-01 20:30:00,22.56899337718683,18.590479169477856,3.9660822075925317
101,2026-06-01 20:40:00,22.83606074116453,18.53500135125753,3.9539388501410535
101,2026-06-01 20:50:00,23.028045363492055,18.483036815380892,3.955257257461871
101,2026-06-01 21:00:00,22.2651605012218,18.466691322891613,3.9559121343439765
101,2026-06-01 21:10:00,22.225478047581124,18.365293454780137,3.9322508647728336
101,2026-06-01 21:20:00,22.23639984753256,18.337326890732204,3.9490363468244456
101,2026-06-01 21:30:00,21.995872509989184,18.360279143681005,3.9435281853622492
101,2026-06-01 21:40:00,21.669001026460815,18.230968163276014,3.9391717349358535
101,2026-06-01 21:50:00,21.877980207461693,18.09930417904104,3.945216839298518
101,2026-06-01 22:00:00,21.539606237215484,18.10121112025637,3.9648446146884484
101,2026-06-01 22:10:00,21.73734567512236,17.943706653899504,3.952116085225199
101,2026-06-01 22:20:00,21.352156419899117,17.782644610435696,3.9388357739072766
101,2026-06-01 22:30:00,21.74238669548247,17.75213498059486,3.949113298811241
101,2026-06-01 22:40:00,21.175140272105118,17.624605915634948,3.956220932556115
101,2026-06-01 22:50:00,21.169887832387662,17.61386554690545,3.9503136222119584
101,2026-06-01 23:00:00,21.302713743254717,17.543421044640695,3.9405034962746073
101,2026-06-01 23:10:00,20.802828708961748,17.535219693649744,3.9322777319909257
101,2026-06-01 23:20:00,21.006843300131514,17.374558136576066,3.9445692400966927
101,2026-06-01 23:30:00,21.138562578902267,17.252066129773805,3.9403617680073495
101,2026-06-01 23:40:00,20.474924657088206,17.207377186981304,3.9442187535459845
101,2026-06-01 23:50:00,20.75620852104456,16.956394807617553,3.9404584465551027
101,2026-06-02 00:00:00,20.69775749386945,16.978019994593005,3.9434421628840517
101,2026-06-02 00:10:00,20.732345913322312,16.902398856990313,3.9264341908078277
101,2026-06-02 00:20:00,20.262552150777353,16.685958281828327,3.9438003907723522
101,2026-06-02 00:30:00,20.18362860955329,16.711611335267953,3.9314423533555085
101,2026-06-02 00:40:00,20.493755460635583,16.564478182207054,3.9490588732274126
101,2026-06-02 00:50:00,20.39433047526253,16.41860322756833,3.9202542935128397
101,2026-06-02 01:00:00,,,2.42
101,2026-06-02 01:10:00,,,2.42
101,2026-06-02 01:20:00,,,2.42
101,2026-06-02 01:30:00,,,2.42
101,2026-06-02 01:40:00,,,2.42
101,2026-06-02 01:50:00,,,2.42
101,2026-06-02 02:00:00,,,2.42
101,2026-06-02 02:10:00,,,2.42
101,2026-06-02 02:20:00,,,2.42
101,2026-06-02 02:30:00,,,2.42
101,2026-06-02 02:40:00,,,2.42
101,2026-06-02 02:50:00,,,2.42
101,2026-06-02 03:00:00,,,2.42
101,2026-06-02 03:10:00,,,2.42
101,2026-06-02 03:20:00,,,2.42
101,2026-06-02 03:30:00,,,2.42
101,2026-06-02 03:40:00,,,2.42
101,2026-06-02 03:50:00,,,2.42
101,2026-06-02 04:00:00,,,2.42
101,2026-06-02 04:10:00,,,2.42
101,2026-06-02 04:20:00,,,2.42
101,2026-06-02 04:30:00,,,2.42
101,2026-06-02 04:40:00,,,2.42
101,2026-06-02 04:50:00,,,2.42
101,2026-06-02 05:00:00,,,2.42
101,2026-06-02 05:10:00,,,2.42
101,2026-06-02 05:20:00,,,2.42
101,2026-06-02 05:30:00,,,2.42
101,2026-06-02 05:40:00,,,2.42
101,2026-06-02 05:50:00,,,2.42
101,2026-06-02 06:00:00,,,2.42
101,2026-06-02 06:10:00,,,2.42
101,2026-06-02 06:20:00,,,2.42
101,2026-06-02 06:30:00,,,2.42
101,2026-06-02 06:40:00,,,2.42
101,2026-06-02 06:50:00,,,2.42
101,2026-06-02 07:00:00,,,2.42
101,2026-06-02 07:10:00,,,2.42
101,2026-06-02 07:20:00,,,2.42
101,2026-06-02 07:30:00,,,2.42
101,2026-06-02 07:40:00,,,2.42
101,2026-06-02 07:50:00,,,2.42
101,2026-06-02 08:00:00,,,2.42
101,2026-06-02 08:10:00,,,2.42
101,2026-06-02 08:20:00,,,2.42
101,2026-06-02 08:30:00,,,2.42
101,2026-06-02 08:40:00,,,2.42
101,2026-06-02 08:50:00,,,2.42
101,2026-06-02 09:00:00,,,2.42
101,2026-06-02 09:10:00,,,2.42
101,2026-06-02 09:20:00,,,2.42
101,2026-06-02 09:30:00,,,2.42
101,2026-06-02 09:40:00,,,2.42
101,2026-06-02 09:50:00,,,2.42
101,2026-06-02 10:00:00,,,2.42
101,2026-06-02 10:10:00,,,2.42
101,2026-06-02 10:20:00,,,2.42
101,2026-06-02 10:30:00,,,2.42
101,2026-06-02 10:40:00,,,2.42
101,2026-06-02 10:50:00,,,2.42
101,2026-06-02 11:00:00,,,2.42
101,2026-06-02 11:10:00,,,2.42
101,2026-06-02 11:20:00,,,2.42
101,2026-06-02 11:30:00,,,2.42
101,2026-06-02 11:40:00,,,2.42
101,2026-06-02 11:50:00,,,2.42
101,2026-06-02 12:00:00,,,2.42
101,2026-06-02 12:10:00,,,2.42
101,2026-06-02 12:20:00,,,2.42
101,2026-06-02 12:30:00,,,2.42
101,2026-06-02 12:40:00,,,2.42
